"produktbereich","produktgruppe","produkt","produktgruppe_bez","E_A","haushaltsposition","jahr","euro"
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Personalaufwendungen",2016,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Personalaufwendungen",2013,15700
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Personalaufwendungen",2011,22100
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Personalaufwendungen",2012,28400
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Personalaufwendungen",2014,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Personalaufwendungen",2015,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Personalaufwendungen",2016,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Personalaufwendungen",2013,55390
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Personalaufwendungen",2011,61380
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Personalaufwendungen",2012,41150
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Personalaufwendungen",2014,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Personalaufwendungen",2015,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Personalaufwendungen",2016,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Personalaufwendungen",2013,1300
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Personalaufwendungen",2011,1480
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Personalaufwendungen",2012,960
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Personalaufwendungen",2014,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Personalaufwendungen",2015,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Personalaufwendungen",2016,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Versorgungsaufwendungen",2013,2760
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Versorgungsaufwendungen",2011,4600
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Versorgungsaufwendungen",2012,5450
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Versorgungsaufwendungen",2014,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Versorgungsaufwendungen",2015,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Versorgungsaufwendungen",2016,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Versorgungsaufwendungen",2013,4560
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Versorgungsaufwendungen",2011,5830
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Versorgungsaufwendungen",2012,6910
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Versorgungsaufwendungen",2014,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Versorgungsaufwendungen",2015,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Versorgungsaufwendungen",2016,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Versorgungsaufwendungen",2013,440
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Versorgungsaufwendungen",2011,950
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Versorgungsaufwendungen",2012,1150
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Versorgungsaufwendungen",2014,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Versorgungsaufwendungen",2015,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Versorgungsaufwendungen",2016,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Personalaufwendungen",2013,22760
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Personalaufwendungen",2011,24960
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Personalaufwendungen",2012,16490
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Personalaufwendungen",2014,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Personalaufwendungen",2015,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Personalaufwendungen",2016,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2013,27000
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2011,25000
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2012,25000
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2013,650
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2011,710
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2012,710
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2013,300
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2011,300
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2012,300
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2013,700
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2011,1000
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2012,700
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2013,500
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2011,500
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2012,500
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2013,2100
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2011,1800
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2012,2100
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2013,20
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2011,100
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2012,10
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2013,800
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2011,410
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2012,410
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2013,80
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2011,80
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2012,80
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2013,460
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2011,585
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2012,490
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2013,300
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2011,300
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2012,300
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2013,650
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2011,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2012,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2013,10200
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2011,9600
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2012,10200
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2013,184000
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2011,145900
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2012,146000
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Sonstige ordentliche Aufwendungen",2013,3750
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Sonstige ordentliche Aufwendungen",2011,3750
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Sonstige ordentliche Aufwendungen",2012,3750
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Sonstige ordentliche Aufwendungen",2014,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Sonstige ordentliche Aufwendungen",2015,""
10,10.20,"10.20.01","Verwaltungssteuerung und -service","A","Sonstige ordentliche Aufwendungen",2016,""
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Aufwendungen für Sach- und Dienstleistungen",2013,150
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Aufwendungen für Sach- und Dienstleistungen",2011,""
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Aufwendungen für Sach- und Dienstleistungen",2012,200
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Aufwendungen für Sach- und Dienstleistungen",2013,8000
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Aufwendungen für Sach- und Dienstleistungen",2011,""
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Aufwendungen für Sach- und Dienstleistungen",2012,""
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Personalaufwendungen",2013,49130
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Personalaufwendungen",2011,""
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Personalaufwendungen",2012,46890
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Personalaufwendungen",2014,""
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Personalaufwendungen",2015,""
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Personalaufwendungen",2016,""
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Versorgungsaufwendungen",2013,2220
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Versorgungsaufwendungen",2011,""
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Versorgungsaufwendungen",2012,1920
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Versorgungsaufwendungen",2014,""
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Versorgungsaufwendungen",2015,""
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Versorgungsaufwendungen",2016,""
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Aufwendungen für Sach- und Dienstleistungen",2013,150
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Aufwendungen für Sach- und Dienstleistungen",2011,""
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Aufwendungen für Sach- und Dienstleistungen",2012,150
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Aufwendungen für Sach- und Dienstleistungen",2013,100
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Aufwendungen für Sach- und Dienstleistungen",2011,""
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Aufwendungen für Sach- und Dienstleistungen",2012,100
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Aufwendungen für Sach- und Dienstleistungen",2013,150
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Aufwendungen für Sach- und Dienstleistungen",2011,""
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Aufwendungen für Sach- und Dienstleistungen",2012,100
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Aufwendungen für Sach- und Dienstleistungen",2013,200
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Aufwendungen für Sach- und Dienstleistungen",2011,""
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Aufwendungen für Sach- und Dienstleistungen",2012,200
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
10,10.20,"10.20.02","Gewalt-Sehen-Helfen","A","Aufwendungen für Sach- und Dienstleistungen",2013,2000
